Date,Predicted_HashRate,Actual_HashRate
2023-10-16,4.443892068668236e+20,4.2777308364600115e+20
2023-10-17,4.1438653180084945e+20,4.914839684443417e+20
2023-10-18,4.035419192944077e+20,4.3990849027425645e+20
2023-10-19,3.8823466989100945e+20,4.2473923198893726e+20
2023-10-20,4.327864343670337e+20,4.065361220465543e+20
2023-10-21,4.3888744727423025e+20,4.550777485595757e+20
2023-10-22,4.5060944569933975e+20,4.641793035307672e+20
2023-10-23,3.137085092915756e+20,4.7631471015902256e+20
2023-10-24,4.326198588224548e+20,3.822653087900436e+20
2023-10-25,4.44719895185574e+20,4.368746386171927e+20
2023-10-26,4.45086961476816e+20,4.550777485595757e+20
2023-10-27,4.555683823950435e+20,4.6721315518783114e+20
2023-10-28,4.00695876117547e+20,4.854162651302141e+20
2023-10-29,4.425781163791256e+20,4.156376770177458e+20
2023-10-30,4.405221110780883e+20,4.843918588947384e+20
2023-10-31,4.57187686654223e+20,4.812867828761823e+20
2023-11-01,4.5042526586831104e+20,4.6265632676484625e+20
2023-11-02,4.234032295389767e+20,4.471309466720661e+20
2023-11-03,4.91975168200791e+20,4.22290338523618e+20
2023-11-04,4.7909612630052084e+20,5.216527711174104e+20
2023-11-05,3.137085092915756e+20,5.0612739102463046e+20
2023-11-06,4.0314256510693756e+20,3.9434465435661376e+20
2023-11-07,4.555502596186544e+20,4.129751104679499e+20
2023-11-08,4.4866887013956695e+20,4.6265632676484625e+20
2023-11-09,4.7372075035631124e+20,4.4402587065351006e+20
2023-11-10,4.8128358715900205e+20,4.7818170685762634e+20
2023-11-11,4.7925731092484994e+20,4.9681216296896233e+20
2023-11-12,4.7925731092484994e+20,4.999172389875184e+20
2023-11-13,4.267373280053913e+20,3.890379947160344e+20
2023-11-14,4.503752259834101e+20,4.4369622537861766e+20
2023-11-15,4.5227508512933865e+20,4.7584812576837265e+20
2023-11-16,4.520649779287343e+20,4.7584812576837265e+20
2023-11-17,4.504822632045751e+20,4.822785058463236e+20
2023-11-18,4.86682786243282e+20,4.7906331580734806e+20
2023-11-19,4.844472358566715e+20,5.465823066258335e+20
2023-11-20,4.601327310186253e+20,5.3372154646993155e+20
2023-11-21,4.353226288238621e+20,4.8870888592427463e+20
2023-11-22,4.50634332631648e+20,4.565569855345197e+20
2023-11-23,4.897193235915182e+20,4.726329357293971e+20
2023-11-24,4.755192603141146e+20,5.401519265478824e+20
2023-11-25,4.503495365363563e+20,5.1121521619710306e+20
2023-11-26,4.7925731092484994e+20,4.9321721156203826e+20
2023-11-27,4.502888134441151e+20,4.391660102949655e+20
2023-11-28,4.2355409375056986e+20,4.965954116412302e+20
2023-11-29,4.190229151430282e+20,4.5943521077011775e+20
2023-11-30,5.0154243767946294e+20,4.526788106117337e+20
2023-12-01,4.7925731092484994e+20,5.709158133834552e+20
2023-12-02,5.009585131999274e+20,4.2903141005738934e+20
2023-12-03,4.937617657819544e+20,5.5740301306668705e+20
2023-12-04,4.542491694492963e+20,5.2362101227476654e+20
2023-12-05,4.553059785346598e+20,4.6619161092850195e+20
2023-12-06,4.7925731092484994e+20,4.5943521077011775e+20
2023-12-07,4.497990341687169e+20,3.884930091070848e+20
2023-12-08,5.090331041235778e+20,4.5605701069092566e+20
2023-12-09,4.6940392516418935e+20,5.3037741243315074e+20
2023-12-10,5.016153418488556e+20,4.684112691673423e+20
2023-12-11,4.704094610267174e+20,5.2863557520314335e+20
2023-12-12,4.80422296831479e+20,4.817944482864091e+20
2023-12-13,4.809866815643506e+20,4.985234221852428e+20
2023-12-14,5.132314402699517e+20,4.8848603784594253e+20
2023-12-15,4.854427995751755e+20,5.4536454910197714e+20
2023-12-16,4.796774992425893e+20,5.0856080652454304e+20
2023-12-17,5.0868083202741024e+20,5.0186921696500954e+20
2023-12-18,5.068650959226083e+20,5.6209352300081073e+20
2023-12-19,5.7328756304857124e+20,5.420187543222103e+20
2023-12-20,4.7926013858051215e+20,4.8514024306617595e+20
2023-12-21,5.212424039104464e+20,4.8848603784594253e+20
2023-12-22,5.073461895005627e+20,5.6209352300081073e+20
2023-12-23,5.257217877971361e+20,5.727111930304281e+20
2023-12-24,4.587487474520264e+20,6.120850875512703e+20
2023-12-25,4.5594188199762113e+20,4.975428489451845e+20
2023-12-26,4.7925731092484994e+20,4.975428489451845e+20
2023-12-27,4.7925731092484994e+20,4.617483993807827e+20
2023-12-28,4.845797728333015e+20,4.3311283972926125e+20
2023-12-29,4.696899574302665e+20,5.4049618842246663e+20
2023-12-30,4.9415300342381176e+20,5.190195186838256e+20
2023-12-31,5.300871457309525e+20,5.583934132046675e+20
2024-01-01,4.2039736085266006e+20,5.5481396824822736e+20
2024-01-02,5.479342597121301e+20,4.689072892936631e+20
2024-01-03,5.674146671516835e+20,5.655523031175479e+20
2024-01-04,4.973514876515661e+20,6.0850564259483e+20
2024-01-05,5.047785261213282e+20,4.9396340398874434e+20
2024-01-06,4.7925731092484994e+20,5.0941437857149675e+20
2024-01-07,4.7925731092484994e+20,4.2936354765311856e+20
2024-01-08,5.499027189336399e+20,4.475569183163863e+20
2024-01-09,4.794501225548011e+20,5.530784681633393e+20
2024-01-10,5.898520132698494e+20,4.8394365964292194e+20
2024-01-11,5.778104929992942e+20,6.294906249490638e+20
2024-01-12,5.4510506534194846e+20,6.11297254285796e+20
2024-01-13,4.7925731092484994e+20,5.785491870919141e+20
2024-01-14,4.7925731092484994e+20,4.6575028897965415e+20
2024-01-15,4.7925731092484994e+20,4.1480885112250447e+20
2024-01-16,4.7925731092484994e+20,4.548342665816935e+20
2024-01-17,5.045177438147774e+20,4.402795700510793e+20
2024-01-18,4.475177632959434e+20,5.166917268368038e+20
2024-01-19,5.027171630346016e+20,4.803049855102684e+20
2024-01-20,4.9417372973069756e+20,5.203304009694575e+20
2024-01-21,5.360181795437455e+20,4.8955134776354066e+20
2024-01-22,5.1671392575023075e+20,5.594872545869035e+20
2024-01-23,5.1117534426274254e+20,5.3850648253989473e+20
2024-01-24,5.6732987051235475e+20,5.245193011752221e+20
2024-01-25,5.218960001492702e+20,6.329199567514345e+20
2024-01-26,5.614472394402262e+20,5.315128918575584e+20
2024-01-27,5.4418657959780116e+20,5.979520033397532e+20
2024-01-28,5.360391997158425e+20,5.594872545869035e+20
2024-01-29,5.1433033678161465e+20,5.45500073222231e+20
2024-01-30,4.161917747162428e+20,5.035385291282132e+20
2024-01-31,5.3463733018791916e+20,4.580801896930273e+20
2024-02-01,6.017905704640676e+20,5.350096871987265e+20
2024-02-02,5.347153579145147e+20,6.573975241396117e+20
2024-02-03,5.4247607942332285e+20,5.6673818462849126e+20
2024-02-04,5.435807778731641e+20,5.8175111667163005e+20
2024-02-05,5.7097303083539274e+20,5.855043496824149e+20
2024-02-06,5.5350772811726723e+20,6.380496118334008e+20
2024-02-07,5.065234071896272e+20,6.005172817255536e+20
2024-02-08,5.8577479041027985e+20,5.1794615548829e+20
2024-02-09,5.58140721257942e+20,6.23036679790262e+20
2024-02-10,5.179658268634284e+20,5.704914176392759e+20
2024-02-11,6.16011656312777e+20,5.141929224775053e+20
2024-02-12,5.153669127913325e+20,6.718287089304631e+20
2024-02-13,5.403771570270998e+20,5.0668645645593595e+20
2024-02-14,5.920152849021406e+20,5.2169938849907474e+20
2024-02-15,5.17824869250952e+20,5.892575826931995e+20
2024-02-16,5.738763798615944e+20,5.443866164219562e+20
2024-02-17,4.7925731092484994e+20,6.093880034574137e+20
2024-02-18,5.301699266244028e+20,4.9157298945564705e+20
2024-02-19,5.4929642674057e+20,5.525117898013884e+20
2024-02-20,5.360137198398224e+20,5.728247232499688e+20
2024-02-21,5.2252037711792524e+20,5.6063696318082056e+20
2024-02-22,5.913781501640219e+20,5.4844920311167235e+20
2024-02-23,5.3065138577933055e+20,6.459512836648584e+20
2024-02-24,6.044478107154489e+20,5.565743764911044e+20
2024-02-25,5.074924477485158e+20,6.662642171134388e+20
2024-02-26,4.7925731092484994e+20,5.4032402973224e+20
2024-02-27,6.045626490684244e+20,5.2407368297337566e+20
2024-02-28,5.4827715229479515e+20,6.053254167676976e+20
2024-02-29,6.267175886913012e+20,5.4032402973224e+20
2024-03-01,4.7925731092484994e+20,6.074639256595234e+20
2024-03-02,6.30017430177726e+20,5.0096051012181465e+20
2024-03-03,4.7925731092484994e+20,6.114084966053644e+20
2024-03-04,6.772664467467928e+20,5.088496520134967e+20
2024-03-05,5.953531473316805e+20,6.587433479554569e+20
2024-03-06,6.954112930013243e+20,5.522399324177484e+20
2024-03-07,6.414803788141941e+20,7.100227702513909e+20
2024-03-08,6.663544254518304e+20,6.074639256595234e+20
2024-03-09,6.172200121408248e+20,6.429650641720929e+20
2024-03-10,6.950965853236248e+20,5.640736452552717e+20
2024-03-11,6.182766433604566e+20,6.705770607929802e+20
2024-03-12,6.769010893219597e+20,5.5618450336358944e+20
2024-03-13,6.221386681773013e+20,6.311313513345696e+20
2024-03-14,6.221386681773013e+20,5.884033492717212e+20
2024-03-15,6.16375964413227e+20,5.299803216844581e+20
2024-03-16,6.174923454238463e+20,6.009225694689919e+20
2024-03-17,6.14399886534867e+20,6.092687162671724e+20
2024-03-18,6.358191603377597e+20,6.009225694689919e+20
2024-03-19,6.120116775042904e+20,6.551725236571649e+20
2024-03-20,6.221386681773013e+20,6.21787936464443e+20
2024-03-21,5.639185939650183e+20,5.0076880789082656e+20
2024-03-22,6.346987667428863e+20,5.633649088771799e+20
2024-03-23,6.686245128621001e+20,6.509994502580745e+20
2024-03-24,5.4456326403550806e+20,7.094224778453377e+20
2024-03-25,5.774370948248524e+20,5.508456886799093e+20
2024-03-26,5.8968163933467804e+20,5.5919183547808966e+20
2024-03-27,6.481933835210773e+20,5.675379822762702e+20
2024-03-28,6.228293653394641e+20,6.281043485936673e+20
2024-03-29,6.617546281901136e+20,5.950462249834744e+20
2024-03-30,6.038291280876681e+20,6.405011449474899e+20
2024-03-31,6.768755492175428e+20,5.6612036682455554e+20
2024-04-01,6.561116331992659e+20,6.198398176911192e+20
2024-04-02,6.368820708240523e+20,6.11575286788571e+20
2024-04-03,6.222995329440854e+20,5.8678169408092635e+20
2024-04-04,6.627502383815651e+20,5.7025263227582965e+20
2024-04-05,6.840360318983492e+20,6.11575286788571e+20
2024-04-06,7.260578487723031e+20,6.405011449474899e+20
2024-04-07,7.068714673790263e+20,7.024851267166018e+20
2024-04-08,6.67597932970688e+20,6.528979413013124e+20
2024-04-09,6.778332521615609e+20,6.033107558860228e+20
2024-04-10,5.875354151085695e+20,6.239720831423933e+20
2024-04-11,6.257634913027672e+20,5.668606095352726e+20
2024-04-12,7.034174790087672e+20,5.840382037636142e+20
2024-04-13,6.73430280224009e+20,7.042813633620053e+20
2024-04-14,6.300278581785066e+20,6.742205734624075e+20
2024-04-15,6.870193703384745e+20,6.055101965490411e+20
2024-04-16,6.02464235106709e+20,7.085757619190908e+20
2024-04-17,6.321342128656332e+20,5.883326023206995e+20
2024-04-18,6.545086043137081e+20,6.226877907773829e+20
2024-04-19,6.120116775042904e+20,6.484541821198952e+20
2024-04-20,4.7033207803853387e+20,5.5827181242110175e+20
2024-04-21,5.029099275548132e+20,6.012157979919559e+20
2024-04-22,5.3345894414326904e+20,6.527485806769807e+20
2024-04-23,5.098075562251172e+20,7.214589575903469e+20
2024-04-24,4.766304573383379e+20,6.656317763482368e+20
2024-04-25,4.3640097711795365e+20,6.262946827302349e+20
2024-04-26,4.7008255247961614e+20,5.824978517700785e+20
2024-04-27,4.720869086087386e+20,6.131556334421879e+20
2024-04-28,3.930207164719702e+20,6.131556334421879e+20
2024-04-29,4.7068029398561364e+20,5.737384855780473e+20
2024-04-30,4.220145770847232e+20,6.175353165382033e+20
2024-05-01,4.798603963462913e+20,5.7811816867406296e+20
2024-05-02,4.7925731092484994e+20,6.350540489222661e+20
2024-05-03,5.337658383108591e+20,5.64979119386016e+20
2024-05-04,5.275125487191807e+20,6.175353165382033e+20
2024-05-05,6.221386681773013e+20,6.087759503461721e+20
2024-05-06,6.221386681773013e+20,5.3432133771390675e+20
2024-05-07,6.221386681773013e+20,5.3432133771390675e+20
2024-05-08,5.5802600410463456e+20,5.562197531939847e+20
2024-05-09,5.628565081699968e+20,5.99332437579012e+20
2024-05-10,5.890536134559796e+20,5.99332437579012e+20
2024-05-11,4.91838751642006e+20,6.571990177590542e+20
2024-05-12,5.679169071867555e+20,5.4559918455468655e+20
2024-05-13,5.268302589643993e+20,6.075990918904464e+20
2024-05-14,5.503596739272565e+20,5.621324931775559e+20
2024-05-15,5.648692689969977e+20,5.827991289561425e+20
2024-05-16,5.898915726044664e+20,5.869324561118599e+20
2024-05-17,6.221386681773013e+20,6.406657091361851e+20
2024-05-18,6.010093122545161e+20,5.290658759318173e+20
2024-05-19,5.947779207974942e+20,6.365323819804677e+20
2024-05-20,5.5615385982240444e+20,6.447990362919023e+20
2024-05-21,5.97608225943923e+20,5.7039914748899046e+20
2024-05-22,6.303718159037797e+20,6.323990548247503e+20
2024-05-23,6.062342381865654e+20,7.088916617178011e+20
2024-05-24,6.105796574015734e+20,6.711400347624153e+20
2024-05-25,6.269694669000552e+20,6.711400347624153e+20
2024-05-26,6.221386681773013e+20,7.04697036500536e+20
2024-05-27,5.2613567905746656e+20,5.1593890172360675e+20
2024-05-28,5.416972099305018e+20,5.620797791135229e+20
2024-05-29,6.221386681773013e+20,5.746636547653181e+20
2024-05-30,5.7584274556611514e+20,5.1593890172360675e+20
2024-05-31,5.6440851906540044e+20,6.208045321552343e+20
2024-06-01,5.612328925368496e+20,5.914421556343784e+20
2024-06-02,6.122784675606609e+20,5.8724753041711346e+20
2024-06-03,5.3657788953469374e+20,6.585561591106201e+20
2024-06-04,5.3657788953469374e+20,5.620797791135229e+20
2024-06-05,5.302390265300728e+20,5.1593890172360675e+20
2024-06-06,5.758775204518161e+20,5.534898055901368e+20
2024-06-07,6.368507169911092e+20,5.90944002960898e+20
2024-06-08,5.96502615698261e+20,7.157913275301018e+20
2024-06-09,5.524895569024034e+20,6.367213553029393e+20
2024-06-10,5.3657788953469374e+20,5.784592705039776e+20
2024-06-11,5.5792332355667945e+20,5.118740307337355e+20
2024-06-12,5.5363718763773434e+20,6.075903129034584e+20
2024-06-13,6.221386681773013e+20,6.034287354178183e+20
2024-06-14,5.062413656515034e+20,5.326819181619362e+20
2024-06-15,5.917588677254003e+20,5.5765138307577695e+20
2024-06-16,5.454393349959097e+20,6.783371301593408e+20
2024-06-17,5.792345724259223e+20,5.8262084798961766e+20
2024-06-18,5.334180783118075e+20,6.325597778172991e+20
2024-06-19,5.118700625156932e+20,5.701361155326973e+20
2024-06-20,5.4540832559577176e+20,5.532161400523155e+20
2024-06-21,5.8312873949315046e+20,5.8233277900243744e+20
2024-06-22,6.221386681773013e+20,6.322470172026464e+20
2024-06-23,5.752094333303174e+20,4.658662232019499e+20
2024-06-24,6.221386681773013e+20,6.322470172026464e+20
2024-06-25,6.221386681773013e+20,5.157804614021588e+20
2024-06-26,6.221386681773013e+20,5.0330190185210656e+20
2024-06-27,5.20143086528659e+20,5.407375805022633e+20
2024-06-28,5.966727486809864e+20,5.6153517975235035e+20
2024-06-29,6.221386681773013e+20,6.530446164527334e+20
2024-06-30,5.688756648595057e+20,5.0330190185210656e+20
2024-07-01,5.881627880041782e+20,5.864922988524547e+20
2024-07-02,5.71366220506655e+20,6.156089378025767e+20
2024-07-03,5.4709966247044094e+20,6.031303782525245e+20
2024-07-04,5.881627880041782e+20,5.8233277900243744e+20
2024-07-05,6.055600385700681e+20,4.78159038845924e+20
2024-07-06,5.498438567355594e+20,6.520350529717147e+20
2024-07-07,5.914222736302932e+20,5.5719359072128336e+20
2024-07-08,5.851734723762998e+20,6.283246874091068e+20
2024-07-09,5.314217745621155e+20,6.08566049440267e+20
2024-07-10,5.482626244738082e+20,5.374349527524436e+20
2024-07-11,5.753239317981047e+20,5.5324186312751546e+20
2024-07-12,5.898954997694443e+20,5.927591390651951e+20
2024-07-13,6.236876177640284e+20,6.08566049440267e+20
2024-07-14,6.047561361131459e+20,6.599385081592505e+20
2024-07-15,5.95613736760269e+20,6.04614321846499e+20
2024-07-16,6.24741996916819e+20,5.809039562838911e+20
2024-07-17,5.881627880041782e+20,6.283246874091068e+20
2024-07-18,5.918991839951674e+20,5.0977285959606777e+20
2024-07-19,6.438247769553074e+20,5.995563615235584e+20
2024-07-20,6.539003056621709e+20,6.729714261999124e+20
2024-07-21,6.617238032438256e+20,6.892858850168799e+20
2024-07-22,6.384372471177339e+20,7.300720320592991e+20
2024-07-23,5.64330086736431e+20,6.892858850168799e+20
2024-07-24,6.176734462630524e+20,5.710060585938651e+20
2024-07-25,6.225719266798853e+20,6.648141967914288e+20
2024-07-26,6.119686174185045e+20,6.525783526787031e+20
2024-07-27,5.957899791805266e+20,6.281066644532517e+20
2024-07-28,6.663587979394849e+20,6.036349762278004e+20
2024-07-29,5.953558152875391e+20,7.259934173550569e+20
2024-07-30,5.681311044937945e+20,6.11792205636284e+20
2024-07-31,5.608253343835287e+20,6.354949362456388e+20
2024-08-01,5.881627880041782e+20,6.309878799602089e+20
2024-08-02,5.4009324266506276e+20,5.633820356787578e+20
2024-08-03,5.6899813552040673e+20,6.084525985330585e+20
2024-08-04,5.746921231900511e+20,6.44509048816499e+20
2024-08-05,5.437175476730194e+20,7.031007805270899e+20
2024-08-06,5.881627880041782e+20,6.309878799602089e+20
2024-08-07,5.881627880041782e+20,5.498608668224677e+20
2024-08-08,5.881627880041782e+20,5.8141026082047807e+20
2024-08-09,5.881627880041782e+20,5.8591731710590806e+20
2024-08-10,6.496714725822118e+20,5.8141026082047807e+20
2024-08-11,5.8360887993359643e+20,7.256360619542402e+20
2024-08-12,6.291022114691596e+20,6.174667111039186e+20
2024-08-13,5.460329231635422e+20,6.715513865290794e+20
2024-08-14,6.573612638220201e+20,5.949314296767683e+20
2024-08-15,6.080283900037674e+20,6.909447058016882e+20
2024-08-16,6.289928270944182e+20,6.132134263989983e+20
2024-08-17,6.497065514057392e+20,6.434422572778223e+20
2024-08-18,6.282849869170181e+20,6.73671088156646e+20
2024-08-19,6.311145223635193e+20,5.613925734638716e+20
2024-08-20,6.244795982509267e+20,6.477606616890827e+20
2024-08-21,6.50331883493138e+20,6.34805448455301e+20
2024-08-22,6.746277708129776e+20,6.909447058016882e+20
2024-08-23,6.463969944695501e+20,7.082183234467303e+20
2024-08-24,5.670986349390298e+20,6.607158749228643e+20
2024-08-25,5.718082482370744e+20,5.743477866976533e+20
2024-08-26,5.892024811486083e+20,5.786661911089139e+20
2024-08-27,6.282849869170181e+20,6.132134263989983e+20
2024-08-28,5.2102936375599235e+20,6.952631102129489e+20
2024-08-29,5.78560215853876e+20,5.8709119659630703e+20
2024-08-30,6.046562097128454e+20,6.315678023990575e+20
2024-08-31,6.234104825366052e+20,6.538061053004327e+20
2024-09-01,6.910708321185498e+20,6.315678023990575e+20
2024-09-02,6.486913019371953e+20,7.427593169059338e+20
2024-09-03,6.445401814825104e+20,6.627014264609829e+20
2024-09-04,6.547670063216267e+20,6.71596747621533e+20
2024-09-05,6.281095167579533e+20,6.893873899426332e+20
2024-09-06,6.559625161526865e+20,6.449107841398827e+20
2024-09-07,6.853851192106844e+20,7.027303716834584e+20
2024-09-08,6.441117976024602e+20,7.427593169059338e+20
2024-09-09,6.234767928120512e+20,6.449107841398827e+20
2024-09-10,6.281095167579533e+20,6.093294994976823e+20
2024-09-11,6.873005117067339e+20,4.9752673665954565e+20
2024-09-12,6.281095167579533e+20,7.002228145578791e+20
2024-09-13,6.516858295534905e+20,5.666276723067048e+20
2024-09-14,6.940691719671572e+20,6.403353369970079e+20
2024-09-15,6.281095167579533e+20,6.956160855147352e+20
2024-09-16,6.870193936414514e+20,5.7584113039299274e+20
2024-09-17,6.478284732788782e+20,6.910093564715912e+20
2024-09-18,6.281095167579533e+20,6.35728607953864e+20
2024-09-19,6.692845447814279e+20,5.6202094326356096e+20
2024-09-20,5.92230250050369e+20,6.679757112558716e+20
2024-09-21,5.98681168176108e+20,6.219084208244321e+20
2024-09-22,6.412879538327675e+20,6.265151498675762e+20
2024-09-23,6.392451536736945e+20,6.725824402990156e+20
2024-09-24,6.378601656525969e+20,6.679757112558716e+20
2024-09-25,6.281095167579533e+20,6.633689822127277e+20
2024-09-26,6.189945108745984e+20,5.712988681801277e+20
2024-09-27,6.281095167579533e+20,6.020611149282884e+20
2024-09-28,6.821892663559537e+20,5.6690426150181896e+20
2024-09-29,6.145266847180418e+20,6.811640351378445e+20
2024-09-30,6.744252354909585e+20,6.020611149282884e+20
2024-10-01,6.615502638563287e+20,6.899532484944619e+20
2024-10-02,6.671767029054852e+20,6.811640351378445e+20
2024-10-03,6.967074748504948e+20,6.943478551727706e+20
2024-10-04,6.569274551940207e+20,7.42688528634166e+20
2024-10-05,6.608353958823807e+20,6.635856084246098e+20
2024-10-06,6.758012736749763e+20,6.679802151029185e+20
2024-10-07,6.281095167579533e+20,7.008144225649776e+20
2024-10-08,6.281095167579533e+20,7.338993152775485e+20
2024-10-09,6.664087835497697e+20,5.811278908665188e+20
2024-10-10,6.232363014882301e+20,7.092505754670112e+20
2024-10-11,6.427986854854703e+20,6.406134230024618e+20
2024-10-12,6.227679580715504e+20,6.543408534953717e+20
2024-10-13,6.368030597869867e+20,6.314618026738551e+20
2024-10-14,6.966819840682105e+20,6.360376128381585e+20
2024-10-15,6.582205269703092e+20,7.138263856313146e+20
2024-10-16,7.076189711771237e+20,6.45189233166765e+20
2024-10-17,6.377969440142059e+20,7.184021957956179e+20
2024-10-18,7.530650879640188e+20,6.223101823452486e+20
2024-10-19,7.547123568472046e+20,7.916151584244706e+20
2024-10-20,7.5039691997298e+20,7.916151584244706e+20
2024-10-21,6.498668911685734e+20,7.82463538095864e+20
2024-10-22,6.940659339952823e+20,6.314618026738551e+20
2024-10-23,6.865535624973956e+20,7.181432982753781e+20
2024-10-24,7.071590796089688e+20,6.991196347449044e+20
2024-10-25,6.837519996033785e+20,7.276551300406148e+20
2024-10-26,7.288486504585006e+20,6.943637188622861e+20
2024-10-27,7.532022833717015e+20,7.657024571015619e+20
2024-10-28,7.378507023787486e+20,7.989938682798907e+20
2024-10-29,7.740700803629107e+20,7.466787935710885e+20
2024-10-30,7.464373738569073e+20,8.037497841625091e+20
2024-10-31,7.163729539446142e+20,7.514347094537069e+20
2024-11-01,6.773835904052278e+20,7.276551300406148e+20
2024-11-02,6.089826426125373e+20,6.70584139449194e+20
2024-11-03,7.10025728015933e+20,6.277808965056285e+20
2024-11-04,6.68846558154572e+20,7.181432982753781e+20
2024-11-05,7.420865309709418e+20,7.023519886923256e+20
2024-11-06,7.556743276716707e+20,7.730924767620562e+20
2024-11-07,7.137097184220149e+20,7.882511527769986e+20
2024-11-08,7.025036925656239e+20,7.175106647072679e+20
2024-11-09,7.515220810183062e+20,7.023519886923256e+20
2024-11-10,7.08151272487036e+20,7.478280167371523e+20
2024-11-11,7.792475945085935e+20,6.871933126773834e+20
2024-11-12,7.440861775760324e+20,7.377222327271909e+20
2024-11-13,7.515220810183062e+20,6.972990966873449e+20
2024-11-14,8.009014806076726e+20,6.417172846325565e+20
2024-11-15,8.319665179149207e+20,7.579338007471139e+20
2024-11-16,8.078819630343165e+20,7.933040447819793e+20
2024-11-17,8.302715071235753e+20,7.579338007471139e+20
2024-11-18,8.893120856267648e+20,7.882511527769986e+20
2024-11-19,8.119435475406337e+20,8.898459551158969e+20
2024-11-20,8.146964989775527e+20,7.474706022973533e+20
2024-11-21,8.164290085383718e+20,7.322161002096525e+20
2024-11-22,7.909770332818811e+20,7.271312661804189e+20
2024-11-23,7.594553999093423e+20,7.017070960342502e+20
2024-11-24,9.036449236606726e+20,6.813677599173154e+20
2024-11-25,7.817622322914048e+20,8.593369509404947e+20
2024-11-26,7.369662763548365e+20,7.067919300634838e+20
2024-11-27,8.076931276530668e+20,6.762829258880816e+20
2024-11-28,8.076931276530668e+20,7.22046432151185e+20
2024-11-29,8.929514099176323e+20,6.152649175372772e+20
2024-11-30,8.771096867710701e+20,8.339127807943263e+20
2024-12-01,8.076931276530668e+20,8.034037766189242e+20
2024-12-02,8.713045255630616e+20,6.457739217126794e+20
2024-12-03,8.39760486137618e+20,8.110420706273808e+20
2024-12-04,8.905966747849813e+20,7.593833400141715e+20
2024-12-05,7.927004753999899e+20,8.007103245047389e+20
2024-12-06,8.340957059627384e+20,7.025587363396417e+20
2024-12-07,8.537690261579503e+20,7.335539747075673e+20
2024-12-08,9.219626863032289e+20,7.542174669528507e+20
2024-12-09,8.764119536778151e+20,8.627008012405894e+20
2024-12-10,8.345262145289506e+20,7.95544451443418e+20
2024-12-11,8.706375538218794e+20,7.335539747075673e+20
2024-12-12,9.430737787920421e+20,7.645492130754927e+20
2024-12-13,9.153479348934557e+20,8.781984204245522e+20
2024-12-14,8.261991352121058e+20,8.213738167500226e+20
2024-12-15,8.91196334002818e+20,7.077246094009627e+20
2024-12-16,8.346220102298845e+20,7.984141310369079e+20
2024-12-17,8.737503174039981e+20,7.336778501420234e+20
2024-12-18,8.67611824804338e+20,7.768353707386128e+20
2024-12-19,8.793631085242392e+20,7.822300608131865e+20
2024-12-20,8.586060666931186e+20,8.145982012606288e+20
2024-12-21,8.944297849297231e+20,7.822300608131865e+20
2024-12-22,8.223398110090656e+20,8.361769615589236e+20
2024-12-23,7.527863566723628e+20,7.498619203657444e+20
2024-12-24,8.91410552139274e+20,7.120990898437284e+20
2024-12-25,6.953388109711037e+20,8.145982012606288e+20
2024-12-26,9.088860336615957e+20,7.067043997691547e+20
2024-12-27,8.484345263540653e+20,8.523610317826446e+20
2024-12-28,9.084886276224562e+20,7.714406806640392e+20
2024-12-29,9.082013754757385e+20,8.523610317826446e+20
2024-12-30,8.346220102298845e+20,8.677101559849918e+20
2024-12-31,8.359356019829485e+20,7.039912586293329e+20
2025-01-01,9.4978618753459e+20,7.640215209930747e+20
2025-01-02,8.607562688987862e+20,9.113685286131676e+20
2025-01-03,8.970827297909484e+20,7.749361141501185e+20
2025-01-04,9.247738392031713e+20,8.131371901997722e+20
2025-01-05,8.055860473902934e+20,8.51338266249426e+20
2025-01-06,8.248086266005768e+20,7.25820444943421e+20
2025-01-07,8.248086266005768e+20,7.312777415219429e+20
2025-01-08,8.983119714741369e+20,6.821620723152451e+20
2025-01-09,8.624268871970597e+20,8.295090799353383e+20
2025-01-10,8.403658519721211e+20,7.749361141501185e+20
2025-01-11,9.720534759422913e+20,7.531069278360307e+20
2025-01-12,9.720534759422913e+20,9.386550115057774e+20
2025-01-13,9.242609825057327e+20,7.027960443776901e+20
2025-01-14,8.631967008209944e+20,8.455514908919085e+20
2025-01-15,9.720534759422913e+20,7.631925794413979e+20
2025-01-16,9.372053764953387e+20,7.027960443776901e+20
2025-01-17,9.720534759422913e+20,8.235891145051056e+20
2025-01-18,9.491755132580539e+20,7.137772325710915e+20
2025-01-19,9.561760242781633e+20,8.235891145051056e+20
2025-01-20,8.39342202820857e+20,8.345703026985071e+20
2025-01-21,9.543882940969495e+20,7.302490148611938e+20
2025-01-22,8.731059388232524e+20,8.235891145051056e+20
2025-01-23,9.103100757414024e+20,7.467207971512958e+20
2025-01-24,9.720534759422913e+20,7.686831735380986e+20
2025-01-25,8.926922839583723e+20,7.027960443776901e+20
2025-01-26,9.685724788591099e+20,7.522113912479964e+20
2025-01-27,9.468452199157027e+20,8.383362413197757e+20
2025-01-28,9.753558799475131e+20,7.953446392008126e+20
2025-01-29,9.459512237892229e+20,8.329622910549053e+20
2025-01-30,9.720534759422913e+20,7.792227884062018e+20
2025-01-31,1.0732419880359225e+21,6.717437831087945e+20
2025-02-01,1.0237295764296688e+21,9.888068487361454e+20
2025-02-02,9.489389048035084e+20,9.189454952928312e+20
