Date,Efficiency,BlockSpeed,BTC,USD,HashRate,BTCPrice,ElectricityPrice
2022-06-28,41.76330950675611,9.863013698630136,912.5,18925031.0,2.146113941624181e+20,20739.76,4.08
2022-06-29,41.76330950675611,9.536423841059603,943.75,18973423.6875,2.2196109944195295e+20,20104.29,4.08
2022-06-30,41.76330950675611,8.421052631578947,1068.75,20466808.3125,2.513599205600924e+20,19150.23,4.08
2022-07-01,41.339893821300194,10.74626865671642,837.5,16291125.375,1.969721014915344e+20,19452.09,4.28
2022-07-02,41.339893821300194,10.434782608695652,862.5,16599105.75,2.0285186571516232e+20,19245.34,4.28
2022-07-03,41.339893821300194,9.290322580645162,968.75,18545062.1875,2.2784086366558083e+20,19143.29,4.28
2022-07-04,41.339893821300194,10.06993006993007,893.75,17498355.875,2.102015709946972e+20,19578.58,4.28
2022-07-05,41.339893821300194,12.203389830508474,737.5,14897780.25,1.7345304459702282e+20,20200.38,4.28
2022-07-06,41.339893821300194,11.338582677165354,793.75,16015620.75,1.8668251410018556e+20,20177.16,4.28
2022-07-07,41.339893821300194,9.171974522292992,981.25,20135485.5,2.2752337780715382e+20,20520.24,4.28
2022-07-08,41.339893821300194,9.72972972972973,925.0,20145704.5,2.14480636404196e+20,21779.14,4.28
2022-07-09,41.339893821300194,10.74626865671642,837.5,18107914.125,1.941919275551504e+20,21621.39,4.28
2022-07-10,41.339893821300194,9.411764705882351,956.25,20329894.125,2.2172660385028368e+20,21260.02,4.28
2022-07-11,41.339893821300194,11.707317073170731,768.75,15766232.249999998,1.7825079917375747e+20,20508.92,4.28
2022-07-12,41.339893821300194,9.536423841059603,943.75,18717978.875,2.188282168718486e+20,19833.62,4.28
2022-07-13,41.339893821300194,13.090909090909092,687.5,13494751.875,1.5941128381392945e+20,19628.73,4.28
2022-07-14,41.339893821300194,11.612903225806452,775.0,15661517.75,1.7969999266297502e+20,20208.41,4.28
2022-07-15,41.74656800240785,10.140845070422536,887.5,18488737.25,2.0578547546889077e+20,20832.38,4.28
2022-07-16,41.74656800240785,9.72972972972973,925.0,19190873.25,2.14480636404196e+20,20746.89,4.28
2022-07-17,41.74656800240785,11.612903225806452,775.0,16466053.0,1.7969999266297502e+20,21246.52,4.28
2022-07-18,41.74656800240785,10.99236641221374,818.75,17984048.4375,1.898443470874978e+20,21965.25,4.28
2022-07-19,41.74656800240785,10.434782608695652,862.5,19162119.375,1.999887015120206e+20,22216.95,4.28
2022-07-20,41.74656800240785,11.428571428571429,787.5,18553689.0,1.825983796414101e+20,23560.24,4.28
2022-07-21,41.74656800240785,10.359712230215829,868.75,19929463.8125,2.0143789500123808e+20,22940.39,4.28
2022-07-22,41.74656800240785,10.909090909090908,825.0,19088825.25,1.8171186263872543e+20,23137.97,4.28
2022-07-23,41.74656800240785,9.35064935064935,962.5,21640445.75,2.11997173078513e+20,22483.58,4.28
2022-07-24,42.4728989897039,9.171974522292992,981.25,22275562.3125,2.1612698813848404e+20,22701.21,4.28
2022-07-25,42.4728989897039,10.140845070422536,887.5,19465448.75,1.9547791283862887e+20,21932.9,4.28
2022-07-26,42.4728989897039,9.0,1000.0,21088390.0,2.2025680319845505e+20,21088.39,4.28
2022-07-27,42.4728989897039,8.727272727272727,1031.25,22033873.125,2.271398282984068e+20,21366.18,4.28
2022-07-28,42.4728989897039,10.212765957446807,881.25,20395500.1875,1.9410130781863848e+20,23143.83,4.28
2022-07-29,43.0044877523326,9.863013698630136,912.5,21801742.0,2.0098433291859024e+20,23892.32,4.28
2022-07-30,43.0044877523326,11.16279069767442,806.25,19277598.75,1.775820475787544e+20,23910.2,4.28
2022-07-31,43.0044877523326,9.473684210526317,950.0,22575011.5,2.092439630385323e+20,23763.17,4.28
2022-08-01,43.05517262347502,10.588235294117649,850.0,19785084.5,1.872182827186868e+20,23276.57,4.48
2022-08-02,43.05517262347502,9.290322580645162,968.75,22208884.375,2.1337377809850335e+20,22925.3,4.48
2022-08-03,43.05517262347502,9.93103448275862,906.25,21122585.0,1.996077278985999e+20,23307.68,4.48
2022-08-04,43.05517262347502,10.909090909090908,825.0,18899941.5,1.848752884348028e+20,22909.02,4.48
2022-08-05,43.05517262347502,9.6,937.5,21694846.875,2.100855550395486e+20,23141.17,4.48
2022-08-06,43.05517262347502,8.944099378881987,1006.25,23338519.75,2.254918290757822e+20,23193.56,4.48
2022-08-07,43.05517262347502,9.056603773584904,993.75,22919601.5625,2.2269068834192153e+20,23063.75,4.48
2022-08-08,43.05517262347502,10.0,900.0,21514788.0,2.0168213283796668e+20,23905.32,4.48
2022-08-09,43.05517262347502,10.06993006993007,893.75,20825125.75,2.0028156247103635e+20,23300.84,4.48
2022-08-10,43.05517262347502,9.72972972972973,925.0,21410947.25,2.07284414305688e+20,23146.97,4.48
2022-08-11,43.05517262347502,10.285714285714286,875.0,21326865.0,1.960798513702454e+20,24373.56,4.48
2022-08-12,43.05517262347502,9.35064935064935,962.5,23087333.5,2.1568783650726992e+20,23986.84,4.48
2022-08-13,43.05517262347502,10.359712230215829,868.75,21276825.5625,1.9467928100331507e+20,24491.31,4.48
2022-08-14,43.05517262347502,10.827067669172932,831.25,20394120.25,1.862758588017331e+20,24534.28,4.48
2022-08-15,43.05517262347502,9.93103448275862,906.25,21878506.25,2.03082703204897e+20,24141.8,4.48
2022-08-16,43.05517262347502,9.72972972972973,925.0,22196596.0,2.07284414305688e+20,23996.32,4.48
2022-08-17,43.05517262347502,11.16279069767442,806.25,19133610.5625,1.806735773340118e+20,23731.61,4.48
2022-08-18,43.05517262347502,10.0,900.0,21086847.0,2.0294870625393135e+20,23429.83,4.48
2022-08-19,43.05517262347502,8.089887640449438,1112.5,23971682.750000004,2.5086715078610957e+20,21547.58,4.48
2022-08-20,43.05517262347502,9.664429530201344,931.25,19746476.4375,2.0999553633219284e+20,21204.27,4.48
2022-08-21,43.05517262347502,9.863013698630136,912.5,19537017.375,2.0576743828523595e+20,21410.43,4.48
2022-08-22,43.05517262347502,9.93103448275862,906.25,19272983.125,2.0435807226958365e+20,21266.74,4.48
2022-08-23,43.05517262347502,8.372093023255815,1075.0,23047021.75,2.4241095469219575e+20,21439.09,4.48
2022-08-24,43.05517262347502,9.863013698630136,912.5,19569319.875,2.0576743828523595e+20,21445.83,4.48
2022-08-25,43.05517262347502,9.056603773584904,993.75,21463787.625,2.2408919648871583e+20,21598.78,4.48
2022-08-26,42.51043460559808,8.181818181818182,1100.0,23562418.0,2.4804841875480497e+20,21420.38,4.48
2022-08-27,42.51043460559808,9.93103448275862,906.25,18286693.125,2.0435807226958365e+20,20178.42,4.48
2022-08-28,42.51043460559808,8.944099378881987,1006.25,20139389.375,2.269079285200205e+20,20014.3,4.48
2022-08-29,42.51043460559808,9.171974522292992,981.25,19534666.125,2.2127046445741126e+20,19907.94,4.48
2022-08-30,41.76560880306028,8.88888888888889,1012.5,20483148.375,2.2831729453567273e+20,20230.27,4.48
2022-08-31,41.76560880306028,9.863013698630136,912.5,18461782.125,2.2482212892014556e+20,20232.09,4.48
2022-09-01,41.10783720300068,10.434782608695652,862.5,17260807.125,2.1250310815739783e+20,20012.53,4.68
2022-09-02,41.10783720300068,11.16279069767442,806.25,16203754.5,1.9864420979930667e+20,20097.68,4.68
