"DateTime","BTC","USD"
"2017-10-28 00:00:00",1062.5,6117970.625
"2017-10-29 00:00:00",1925,11319038.5
"2017-10-30 00:00:00",1837.5,11254632.375
"2017-10-31 00:00:00",1725,10778645.25
"2017-11-01 00:00:00",1950,12730224
"2017-11-02 00:00:00",1875,13078950
"2017-11-03 00:00:00",1487.5,10783199.875
"2017-11-04 00:00:00",1625,11816788.75
"2017-11-05 00:00:00",1762.5,13173489
"2017-11-06 00:00:00",1662.5,12076815.625
"2017-11-07 00:00:00",1950,13920484.5
"2017-11-08 00:00:00",1800,13299696
"2017-11-09 00:00:00",1912.5,13877597.25
"2017-11-10 00:00:00",1500,10435155
"2017-11-11 00:00:00",1000,6541410
"2017-11-12 00:00:00",1000,6090590
"2017-11-13 00:00:00",1750,11088280
"2017-11-14 00:00:00",1600,10540832
"2017-11-15 00:00:00",1900,13385804
"2017-11-16 00:00:00",1900,14191290
"2017-11-17 00:00:00",2087.5,16364914.5
"2017-11-18 00:00:00",1700,13099520
"2017-11-19 00:00:00",2000,15670560
"2017-11-20 00:00:00",2187.5,17754318.75
"2017-11-21 00:00:00",2162.5,17709361.25
"2017-11-22 00:00:00",1850,15208035.999999998
"2017-11-23 00:00:00",1962.5,16090400.125
"2017-11-24 00:00:00",1862.5,15255961
"2017-11-25 00:00:00",1950,16545477.000000002
"2017-11-26 00:00:00",1912.5,17342836.875
"2017-11-27 00:00:00",2125,20439525
"2017-11-28 00:00:00",1950,19251531
"2017-11-29 00:00:00",2162.49999928,22612851.617471095
"2017-11-30 00:00:00",2087.5,20765468.875
"2017-12-01 00:00:00",2287.5,23411601.75
"2017-12-02 00:00:00",2012.5,22092420
"2017-12-03 00:00:00",2200,24881714
"2017-12-04 00:00:00",2262.5,25763698.375
"2017-12-05 00:00:00",2225,26073907.25
"2017-12-06 00:00:00",2350,29828879
"2017-12-07 00:00:00",1900,28551775
"2017-12-08 00:00:00",1950,30628611
"2017-12-09 00:00:00",2175,32818118.250000004
"2017-12-10 00:00:00",2050,29529737.5
"2017-12-11 00:00:00",2137.5,35195861.25
"2017-12-12 00:00:00",1950,32974851
"2017-12-13 00:00:00",2325,38037325.5
"2017-12-14 00:00:00",2312.5,38092725.625
"2017-12-15 00:00:00",2112.49999921,37203617.73608717
"2017-12-16 00:00:00",2137.5,38641703.625
"2017-12-17 00:00:00",2312.5,44562730.625
"2017-12-18 00:00:00",2275,42601877.5
"2017-12-19 00:00:00",1750,31855775
"2017-12-20 00:00:00",1700,28542915
"2017-12-21 00:00:00",1650,27276628.5
"2017-12-22 00:00:00",1937.5,26460340.625
"2017-12-23 00:00:00",1737.5,25884284.625
"2017-12-24 00:00:00",1900,25676809
"2017-12-25 00:00:00",1687.5,23637555
"2017-12-26 00:00:00",1775,27145998
"2017-12-27 00:00:00",1950,30664354.5
"2017-12-28 00:00:00",1862.5,26523136.125
"2017-12-29 00:00:00",2062.5,30127494.375
"2017-12-30 00:00:00",1825,24278486
"2017-12-31 00:00:00",2037.5,26905737.625
"2018-01-01 00:00:00",1950,26322270
"2018-01-02 00:00:00",2137.5,29500813.125
"2018-01-03 00:00:00",1962.5,29552541.75
"2018-01-04 00:00:00",2100,31387671
"2018-01-05 00:00:00",1787.49999925,28593779.48800261
"2018-01-06 00:00:00",2100,35027853
"2018-01-07 00:00:00",2025,33531651
"2018-01-08 00:00:00",2075,31868493.25
"2018-01-09 00:00:00",2050,30508141
"2018-01-10 00:00:00",2075,29514945.25
"2018-01-11 00:00:00",2412.5,32963097.249999996
"2018-01-12 00:00:00",2225,30451995.250000004
"2018-01-13 00:00:00",1862.5,26580091.375
"2018-01-14 00:00:00",1937.5,26394252.5
"2018-01-15 00:00:00",1875,25926543.75
"2018-01-16 00:00:00",1987.5,23801842.875
"2018-01-17 00:00:00",2087.5,22442900.375
"2018-01-18 00:00:00",2162.5,24933689.875
"2018-01-19 00:00:00",2062.5,23696206.875
"2018-01-20 00:00:00",2225,27950761.5
"2018-01-21 00:00:00",2337.5,27900049.375
"2018-01-22 00:00:00",2087.5,23773514.625
"2018-01-23 00:00:00",2212.5,23763356.25
"2018-01-24 00:00:00",2200,24296536
"2018-01-25 00:00:00",1975,22318487.5
"2018-01-26 00:00:00",1937.5,21350223.125
"2018-01-27 00:00:00",1962.5,21976075
"2018-01-28 00:00:00",1975,23089211.5
"2018-01-29 00:00:00",1850,20854476.5
"2018-01-30 00:00:00",2087.5,22761285.875
"2018-01-31 00:00:00",1462.5,14690417.625
"2018-02-01 00:00:00",2000,19090460
"2018-02-02 00:00:00",2100,18243813
"2018-02-03 00:00:00",1975,17533260
"2018-02-04 00:00:00",2225,19563179
"2018-02-05 00:00:00",2312.49999924,17922406.869109824
"2018-02-06 00:00:00",2125,14390670
"2018-02-07 00:00:00",1762.5,14276620.125
"2018-02-08 00:00:00",1637.5,13469272.625
"2018-02-09 00:00:00",1687.5,14005895.625000002
"2018-02-10 00:00:00",1787.5,15575381.25
"2018-02-11 00:00:00",1887.5,15668873.624999998
"2018-02-12 00:00:00",2075,18124627
"2018-02-13 00:00:00",2050,17774750.5
"2018-02-14 00:00:00",2237.5,19983000.625
"2018-02-15 00:00:00",1637.5,15992545.5
"2018-02-16 00:00:00",1962.5,19826745
"2018-02-17 00:00:00",1862.5,20061173.75
"2018-02-18 00:00:00",2025,21938242.5
"2018-02-19 00:00:00",2025,22226602.5
"2018-02-20 00:00:00",1762.5,20417328.75
"2018-02-21 00:00:00",2112.5,23341435
"2018-02-22 00:00:00",1862.5,19194738.75
"2018-02-23 00:00:00",1850,18831150
"2018-02-24 00:00:00",1812.5,17959518.75
"2018-02-25 00:00:00",2137.5,20738773.125
"2018-02-26 00:00:00",1762.5,17253306.375
"2018-02-27 00:00:00",2000,21418400
"2018-02-28 00:00:00",1937.49999927,20701218.742200315
"2018-03-01 00:00:00",2062.5,22158881.25
"2018-03-02 00:00:00",1950,21511035
"2018-03-03 00:00:00",2250,25621875
"2018-03-04 00:00:00",1850,20818975
"2018-03-05 00:00:00",1862.5,21482633.75
"2018-03-06 00:00:00",1950,21505380
"2018-03-07 00:00:00",1962.5,20838610
"2018-03-08 00:00:00",2025,19974519
"2018-03-09 00:00:00",1825,16208956.500000002
"2018-03-10 00:00:00",1750,16409994.999999998
"2018-03-11 00:00:00",1912.5,17534431.125
"2018-03-12 00:00:00",2012.5,19309957.625
"2018-03-13 00:00:00",1975,18152936
"2018-03-14 00:00:00",1800,15845994
"2018-03-15 00:00:00",1800,14777477.999999998
"2018-03-16 00:00:00",1950,16125915.000000002
"2018-03-17 00:00:00",1862.5,15222454.625
"2018-03-18 00:00:00",1887.5,14504003
"2018-03-19 00:00:00",1937.5,16214646.875
"2018-03-20 00:00:00",1587.5,13622718.5
"2018-03-21 00:00:00",1900,17109253
"2018-03-22 00:00:00",1787.5,15630257.500000002
"2018-03-23 00:00:00",1662.49999856,14194740.862705007
"2018-03-24 00:00:00",1950,17413324.5
"2018-03-25 00:00:00",1687.5,14487609.375
"2018-03-26 00:00:00",1875,15406575
"2018-03-27 00:00:00",1900,15165477
"2018-03-28 00:00:00",1687.5,13409415
"2018-03-29 00:00:00",1900,14372987
"2018-03-30 00:00:00",2025,13988639.25
"2018-03-31 00:00:00",1600,11323168
"2018-04-01 00:00:00",2025,13880909.25
"2018-04-02 00:00:00",1950,13700739
"2018-04-03 00:00:00",2037.5,15065702.875
"2018-04-04 00:00:00",1837.5,13051762.5
"2018-04-05 00:00:00",1950,13259746.5
"2018-04-06 00:00:00",1725,11443701.75
"2018-04-07 00:00:00",2250,15481687.5
"2018-04-08 00:00:00",2012.5,14090196.75
"2018-04-09 00:00:00",1837.5,12475026.375
"2018-04-10 00:00:00",2050,13896437.5
"2018-04-11 00:00:00",2012.5,13810600.125
"2018-04-12 00:00:00",1925,14639625
"2018-04-13 00:00:00",2062.5,16604053.125
"2018-04-14 00:00:00",1712.5,13684090.875
"2018-04-15 00:00:00",2037.5,16835719.875
"2018-04-16 00:00:00",1762.5,14192848.5
"2018-04-17 00:00:00",2025,16319333.25
"2018-04-18 00:00:00",2000,16174460
"2018-04-19 00:00:00",2225,18312973.75
"2018-04-20 00:00:00",1712.5,14543269.25
"2018-04-21 00:00:00",1987.5,17499202.125
"2018-04-22 00:00:00",2000,17764980
"2018-04-23 00:00:00",1912.5,17013963.375
"2018-04-24 00:00:00",1987.5,18465624
"2018-04-25 00:00:00",1537.5,14071599.75
"2018-04-26 00:00:00",1762.5,15641059.500000002
"2018-04-27 00:00:00",1775,16414827.250000002
"2018-04-28 00:00:00",1600,14841920.000000002
"2018-04-29 00:00:00",1975,18453057
"2018-04-30 00:00:00",1937.5,17971010
"2018-05-01 00:00:00",1975,17797613.75
"2018-05-02 00:00:00",1750,15987580
"2018-05-03 00:00:00",1887.5,17505713.125
"2018-05-04 00:00:00",1725,16653667.499999998
"2018-05-05 00:00:00",2012.5,19788550.25
"2018-05-06 00:00:00",1712.5,16441935.124999998
"2018-05-07 00:00:00",1875,17563743.75
"2018-05-08 00:00:00",1737.49999926,16084159.118149769
"2018-05-09 00:00:00",2000,18431380
"2018-05-10 00:00:00",1925,17990414.75
"2018-05-11 00:00:00",1587.5,13725001.125
"2018-05-12 00:00:00",2062.5,17430187.5
"2018-05-13 00:00:00",1850,15857663.499999998
"2018-05-14 00:00:00",1650,14313387.000000002
"2018-05-15 00:00:00",1825,15889143.499999998
"2018-05-16 00:00:00",2237.5,18613672.999999996
"2018-05-17 00:00:00",1650,13733708.999999998
"2018-05-18 00:00:00",1850,15035856.5
"2018-05-19 00:00:00",1925,15884926.75
"2018-05-20 00:00:00",1800,15018804.000000002
"2018-05-21 00:00:00",1962.5,16659034.5
"2018-05-22 00:00:00",1887.5,15603773.75
"2018-05-23 00:00:00",2025,15991425
"2018-05-24 00:00:00",1787.5,13572719.875
"2018-05-25 00:00:00",2200,16446364
"2018-05-26 00:00:00",2025,15278868
"2018-05-27 00:00:00",2049.9999993,15044642.494862806
"2018-05-28 00:00:00",1950,14127028.5
"2018-05-29 00:00:00",1737.5,12886081.875
"2018-05-30 00:00:00",2175,16300581.000000002
"2018-05-31 00:00:00",2125,16052483.75
"2018-06-01 00:00:00",2075,15574721.75
"2018-06-02 00:00:00",1900,14516114
"2018-06-03 00:00:00",2037.5,15717315.75
"2018-06-04 00:00:00",2287.5,17298829.875
"2018-06-05 00:00:00",2187.5,16402137.5
"2018-06-06 00:00:00",1837.49999923,14000426.994133154
"2018-06-07 00:00:00",1787.5,13772151.25
"2018-06-08 00:00:00",1806.25,13811599
"2018-06-09 00:00:00",1787.49999929,13650315.244578056
"2018-06-10 00:00:00",1587.5,11522789.375
"2018-06-11 00:00:00",1749.99999927,11887189.995041344
"2018-06-12 00:00:00",1812.5,12425376.25
"2018-06-13 00:00:00",1787.4999992,11595566.119810376
"2018-06-14 00:00:00",1912.49999924,12474740.245042717
"2018-06-15 00:00:00",1912.49999854,12606281.990376381
"2018-06-16 00:00:00",2075,13500178.25
"2018-06-17 00:00:00",1962.49999924,12856867.370021036
"2018-06-18 00:00:00",2050,13296915
"2018-06-19 00:00:00",1937.49999926,13071401.870007567
"2018-06-20 00:00:00",1937.49999921,12927600.619728876
"2018-06-21 00:00:00",2124.99999927,14320459.9950805
"2018-06-22 00:00:00",1887.5,12004953
"2018-06-23 00:00:00",2000,12277880
"2018-06-24 00:00:00",2137.49999928,12740825.245708352
"2018-06-25 00:00:00",1962.5,12135491.625
"2018-06-26 00:00:00",1825,11344492
"2018-06-27 00:00:00",1512.5,9247848.5
"2018-06-28 00:00:00",1962.5,12006045.125
"2018-06-29 00:00:00",1887.5,11156635
"2018-06-30 00:00:00",1762.49999926,11257175.620273584
"2018-07-01 00:00:00",1837.49999923,11712482.245091913
"2018-07-02 00:00:00",1762.5,11231196.375
"2018-07-03 00:00:00",1449.99994478,9596723.134530297
"2018-07-04 00:00:00",1675,10943143.5
"2018-07-05 00:00:00",1712.49999927,11417545.745132959
"2018-07-06 00:00:00",1999.99994622,13260299.643430533
"2018-07-07 00:00:00",1950,12944626.5
"2018-07-08 00:00:00",1975,13485695
"2018-07-09 00:00:00",1699.99999921,11515646.994648611
"2018-07-10 00:00:00",1862.49994597,11940598.903610429
"2018-07-11 00:00:00",1687.5,10790533.125
"2018-07-12 00:00:00",1762.5,10928698.5
"2018-07-13 00:00:00",1787.5,11191287.25
"2018-07-14 00:00:00",1662.5,10420051.25
"2018-07-15 00:00:00",1662.5,10536825.25
"2018-07-16 00:00:00",1500,9953610
"2018-07-17 00:00:00",1987.5,13371283.875
"2018-07-18 00:00:00",2174.99999853,15989708.239193164
"2018-07-19 00:00:00",2137.4999993,15820706.24481895
"2018-07-20 00:00:00",1925,14337881.25
"2018-07-21 00:00:00",1712.5,12587491.5
"2018-07-22 00:00:00",2275,16932392.75
"2018-07-23 00:00:00",2075,15959406
"2018-07-24 00:00:00",1987.49999924,16251350.243785648
"2018-07-25 00:00:00",2212.49999928,18122100.74410264
"2018-07-26 00:00:00",2062.5,16970270.625
"2018-07-27 00:00:00",2087.49999847,16586815.737842955
"2018-07-28 00:00:00",1812.49999927,14833518.119025674
"2018-07-29 00:00:00",2124.99989145,17431905.359537214
"2018-07-30 00:00:00",1675,13657112.5
"2018-07-31 00:00:00",1837.49999922,14665675.49377457
"2018-08-01 00:00:00",1874.99999844,14236443.73815528
"2018-08-02 00:00:00",1912.49999851,14522855.61368546
"2018-08-03 00:00:00",2075,15391727.5
"2018-08-04 00:00:00",2200,16312362
"2018-08-05 00:00:00",2000,14072040
"2018-08-06 00:00:00",1637.49999921,11459519.744471438
"2018-08-07 00:00:00",1887.5,13317614.875
"2018-08-08 00:00:00",1962.49999852,12787335.990356557
"2018-08-09 00:00:00",1862.5,11881297.25
"2018-08-10 00:00:00",2199.99999927,14204849.995286573
"2018-08-11 00:00:00",2125,13084241.25
"2018-08-12 00:00:00",1937.49999926,12291170.620305566
"2018-08-13 00:00:00",1874.99999924,11918756.245168932
"2018-08-14 00:00:00",1700,10318915
"2018-08-15 00:00:00",2012.49999922,12829003.245027766
"2018-08-16 00:00:00",1975,12564219.25
"2018-08-17 00:00:00",1900,12343008
"2018-08-18 00:00:00",2000,13014180
"2018-08-19 00:00:00",1812.49999844,11615170.615002941
"2018-08-20 00:00:00",1875,12146512.5
"2018-08-21 00:00:00",1849.99999932,11921307.495618112
"2018-08-22 00:00:00",1999.9999985,13344399.989991698
"2018-08-23 00:00:00",1862.49999927,12010033.245292712
"2018-08-24 00:00:00",1825,11960648.5
"2018-08-25 00:00:00",1687.5,11360334.375
"2018-08-26 00:00:00",2162.49999785,14498697.48558511
"2018-08-27 00:00:00",2312.5,15582133.75
"2018-08-28 00:00:00",1912.5,13434872.625
"2018-08-29 00:00:00",1737.5,12272188.375
"2018-08-30 00:00:00",1924.99999924,13366487.744722841
"2018-08-31 00:00:00",1937.49999844,13519816.864114366
"2018-09-01 00:00:00",1887.5,13343888.875
"2018-09-02 00:00:00",1799.99999923,13054985.994415367
"2018-09-03 00:00:00",1799.99999924,13078025.994478166
"2018-09-04 00:00:00",1575,11580360.75
"2018-09-05 00:00:00",1649.99999697,11612947.478674404
"2018-09-06 00:00:00",1874.99999921,12111599.99489698
"2018-09-07 00:00:00",1900,12318897
"2018-09-08 00:00:00",1875,12157668.75
"2018-09-09 00:00:00",2037.5,13042445
"2018-09-10 00:00:00",1687.5,10673471.25
"2018-09-11 00:00:00",1762.5,11162229.75
"2018-09-12 00:00:00",2099.99999931,13247513.995647246
"2018-09-13 00:00:00",1849.9999992,11966206.994825425
"2018-09-14 00:00:00",1650,10743727.5
"2018-09-15 00:00:00",1750,11428235
"2018-09-16 00:00:00",1737.49999922,11298858.244927706
"2018-09-17 00:00:00",1687.5,10929110.625
"2018-09-18 00:00:00",1775,11195848
"2018-09-19 00:00:00",1950,12393478.5
"2018-09-20 00:00:00",1925,12368471.5
"2018-09-21 00:00:00",1799.99999927,12073769.995103415
"2018-09-22 00:00:00",1937.49999923,13007541.86983055
"2018-09-23 00:00:00",1875,12584175
"2018-09-24 00:00:00",1850,12270994.5
"2018-09-25 00:00:00",2112.5,13594127.625
"2018-09-26 00:00:00",1737.5,11283012.25
"2018-09-27 00:00:00",1787.5,11649566.5
"2018-09-28 00:00:00",1925,12833493.75
"2018-09-29 00:00:00",1900,12492842
"2018-09-30 00:00:00",2037.5,13446766.5
"2018-10-01 00:00:00",1975,13039898
"2018-10-02 00:00:00",1712.5,11260218.375
"2018-10-03 00:00:00",1812.5,11766822.5
"2018-10-04 00:00:00",1875,12341456.25
"2018-10-05 00:00:00",1625,10685041.25
"2018-10-06 00:00:00",1562.5,10310421.875
"2018-10-07 00:00:00",1774.9999993,11689493.24539006
"2018-10-08 00:00:00",1687.5,11201169.375
"2018-10-09 00:00:00",1625,10781436.25
"2018-10-10 00:00:00",1800,11832354
"2018-10-11 00:00:00",1987.5,12496565.25
"2018-10-12 00:00:00",1650,10379853
"2018-10-13 00:00:00",1762.5,11071549.125
"2018-10-14 00:00:00",1425,9002337.75
"2018-10-15 00:00:00",2025,13382394.75
"2018-10-16 00:00:00",1687.5,11121772.5
"2018-10-17 00:00:00",1725,11299940.25
"2018-10-18 00:00:00",1725,11279930.25
"2018-10-19 00:00:00",1775,11477718
"2018-10-20 00:00:00",1787.5,11574509.375
"2018-10-21 00:00:00",1725,11246810.25
"2018-10-22 00:00:00",1937.5,12569415
"2018-10-23 00:00:00",1924.9999992,12458792.494822321
"2018-10-24 00:00:00",1412.5,9177224.375
"2018-10-25 00:00:00",1712.5,11092804.375
"2018-10-26 00:00:00",1787.5,11569969.125
"2018-10-27 00:00:00",1700,11017955
"2018-10-28 00:00:00",1750,11335975
"2018-10-29 00:00:00",1825,11702228.5
"2018-10-30 00:00:00",1925,12194547.75
"2018-10-31 00:00:00",2037.5,12894237.25
"2018-11-01 00:00:00",1925,12296880.75
"2018-11-02 00:00:00",1787.5,11387519
"2018-11-03 00:00:00",2012.49999926,12810749.870289464
"2018-11-04 00:00:00",1537.5,9771104.625
"2018-11-05 00:00:00",1800,11581740
"2018-11-06 00:00:00",1600,10293552
"2018-11-07 00:00:00",1624.99999926,10613508.745166773
"2018-11-08 00:00:00",1512.5,9807382.75
"2018-11-09 00:00:00",1587.5,10169112.25
"2018-11-10 00:00:00",1637.5,10497423
"2018-11-11 00:00:00",1825,11668575.5
"2018-11-12 00:00:00",1750,11208540
"2018-11-13 00:00:00",1500,9551400
"2018-11-14 00:00:00",1687.5,10607574.375
"2018-11-15 00:00:00",1587.49999929,8890984.24602356
"2018-11-16 00:00:00",1575,8820126
"2018-11-17 00:00:00",1812.5,10048663.125
"2018-11-18 00:00:00",1537.5,8614489.5
"2018-11-19 00:00:00",1575,8358729.75
"2018-11-20 00:00:00",1650,7584884.999999999
"2018-11-21 00:00:00",1312.5,5916120.000000001
"2018-11-22 00:00:00",1525,6884246.5
"2018-11-23 00:00:00",1562.5,6725562.499999999
"2018-11-24 00:00:00",1787.5,7719032.75
"2018-11-25 00:00:00",1587.5,6049406.875
"2018-11-26 00:00:00",1387.5,5509387.875
"2018-11-27 00:00:00",1637.5,6136940.625
"2018-11-28 00:00:00",1474.99999925,5982334.496958135
"2018-11-29 00:00:00",1312.5,5581576.875
"2018-11-30 00:00:00",1262.5,5107405.875
"2018-12-01 00:00:00",1550,6467003
"2018-12-02 00:00:00",1425,5934768.75
"2018-12-03 00:00:00",1425,5712511.5
"2018-12-04 00:00:00",1725,6847387.5
"2018-12-05 00:00:00",1625,6306040
"2018-12-06 00:00:00",1687.5,6354466.875
"2018-12-07 00:00:00",1425,4873414.5
"2018-12-08 00:00:00",1587.5,5452411.625
"2018-12-09 00:00:00",1600,5617456
"2018-12-10 00:00:00",1550,5509955.5
"2018-12-11 00:00:00",1562.49999924,5368687.497388671
"2018-12-12 00:00:00",1500,5217870
"2018-12-13 00:00:00",1637.5,5608896
"2018-12-14 00:00:00",1825,6025182.75
"2018-12-15 00:00:00",1862.5,6026156
"2018-12-16 00:00:00",1437.5,4707956.25
"2018-12-17 00:00:00",2000,6749620
"2018-12-18 00:00:00",1600,5679680
"2018-12-19 00:00:00",1862.5,7041684.125
"2018-12-20 00:00:00",1687.5,6873136.875
"2018-12-21 00:00:00",1750,7085872.5
"2018-12-22 00:00:00",2187.5,8536893.75
"2018-12-23 00:00:00",2200,8868662
"2018-12-24 00:00:00",1900,7962577
"2018-12-25 00:00:00",1987.5,7587261.375
"2018-12-26 00:00:00",1962.5,7501852.5
"2018-12-27 00:00:00",2175,8258257.5
"2018-12-28 00:00:00",2087.5,7664840.75
"2018-12-29 00:00:00",1725,6773609.25
"2018-12-30 00:00:00",2200,8497764
"2018-12-31 00:00:00",1937.5,7374473.75
"2019-01-01 00:00:00",1862.5,6983443.75
"2019-01-02 00:00:00",1887.5,7264987.5
"2019-01-03 00:00:00",1937.5,7532438.125
"2019-01-04 00:00:00",1862.5,7134604.25
"2019-01-05 00:00:00",2037.5,7892337.75
"2019-01-06 00:00:00",1762.5,6802139.625
"2019-01-07 00:00:00",1762.5,7125593.625
"2019-01-08 00:00:00",2112.5,8524719.125
"2019-01-09 00:00:00",2050,8289933.5
"2019-01-10 00:00:00",1950,7458477
"2019-01-11 00:00:00",1850,6826925.5
"2019-01-12 00:00:00",1725,6328645.5
"2019-01-13 00:00:00",1712.5,6268263.75
"2019-01-14 00:00:00",1862.5,6687697.375
"2019-01-15 00:00:00",1650,6076339.5
"2019-01-16 00:00:00",1662.5,6069538.125
"2019-01-17 00:00:00",1587.5,5779150.875
"2019-01-18 00:00:00",1725,6314259
"2019-01-19 00:00:00",1662.5,6211449.125
"2019-01-20 00:00:00",1962.5,7169365.75
"2019-01-21 00:00:00",1875,6714975
"2019-01-22 00:00:00",1625,5820587.5
"2019-01-23 00:00:00",1825,6577610.25
"2019-01-24 00:00:00",2024.99999921,7268352.747164445
"2019-01-25 00:00:00",1725,6202185.75
"2019-01-26 00:00:00",1875,6770887.5
"2019-01-27 00:00:00",1712.5,6156574.5
"2019-01-28 00:00:00",1812.5,6291151.25
"2019-01-29 00:00:00",1825,6294972.5
"2019-01-30 00:00:00",1700,5912515
"2019-01-31 00:00:00",1937.5,6717700
"2019-02-01 00:00:00",1975,6863441
"2019-02-02 00:00:00",1800,6272802
"2019-02-03 00:00:00",1725,5999653.5
"2019-02-04 00:00:00",1837.5,6365173.5
"2019-02-05 00:00:00",1837.5,6362049.75
"2019-02-06 00:00:00",2050,6998638.5
"2019-02-07 00:00:00",2175,7426624.5
"2019-02-08 00:00:00",2037.5,7029884.375
"2019-02-09 00:00:00",1875,6870656.25
"2019-02-10 00:00:00",1750,6400415
"2019-02-11 00:00:00",1812.5,6624306.875
"2019-02-12 00:00:00",1600,5816800
"2019-02-13 00:00:00",1912.5,6947615.25
"2019-02-14 00:00:00",1762.5,6391283.25
"2019-02-15 00:00:00",1587.5,5758688
"2019-02-16 00:00:00",1875,6820331.25
"2019-02-17 00:00:00",1987.5,7226192.25
"2019-02-18 00:00:00",1937.5,7285620
"2019-02-19 00:00:00",1950,7688518.5
"2019-02-20 00:00:00",1625,6453021.25
"2019-02-21 00:00:00",1487.5,5886216
"2019-02-22 00:00:00",2025,8068794.75
"2019-02-23 00:00:00",1787.5,7133143.875
"2019-02-24 00:00:00",1712.5,7113844.874999999
"2019-02-25 00:00:00",1787.5,6872008
"2019-02-26 00:00:00",2012.5,7764949.5
"2019-02-27 00:00:00",1762.49999925,6800394.747106215
"2019-02-28 00:00:00",1875,7240950
"2019-03-01 00:00:00",2025,7837438.5
"2019-03-02 00:00:00",1650,6370848
"2019-03-03 00:00:00",1825,7048168.25
"2019-03-04 00:00:00",1712.5,6454960.5
"2019-03-05 00:00:00",1862.5,7051108.375
"2019-03-06 00:00:00",1600,6236848
"2019-03-07 00:00:00",1775,6954343.5
"2019-03-08 00:00:00",1825,7164147
"2019-03-09 00:00:00",1725,6811093.5
"2019-03-10 00:00:00",1700,6701638
"2019-03-11 00:00:00",1775,6949568.75
"2019-03-12 00:00:00",1787.5,6989303.75
"2019-03-13 00:00:00",1687.5,6595779.375
"2019-03-14 00:00:00",1937.5,7586649.375
"2019-03-15 00:00:00",1912.5,7548809.625
"2019-03-16 00:00:00",2037.5,8241748.625
"2019-03-17 00:00:00",1825,7355936.25
"2019-03-18 00:00:00",2012.5,8105605.375
"2019-03-19 00:00:00",2175,8816166.75
"2019-03-20 00:00:00",2012.5,8149256.5
"2019-03-21 00:00:00",1787.5,7292553.125
"2019-03-22 00:00:00",2012.5,8115426.375
"2019-03-23 00:00:00",1812.5,7304791.875
"2019-03-24 00:00:00",1875,7542168.75
"2019-03-25 00:00:00",1850,7439960
"2019-03-26 00:00:00",1675,6638745.25
"2019-03-27 00:00:00",1862.5,7575290.375
"2019-03-28 00:00:00",1825,7439302.25
"2019-03-29 00:00:00",1837.5,7515834.375
"2019-03-30 00:00:00",1737.5,7121317.500000001
"2019-03-31 00:00:00",1737.5,7129240.5
"2019-04-01 00:00:00",1700,7036129.999999999
"2019-04-02 00:00:00",1962.5,9272537.75
"2019-04-03 00:00:00",1775,8893761.75
"2019-04-04 00:00:00",1750,8760815
"2019-04-05 00:00:00",1975,9875256.75
"2019-04-06 00:00:00",1737.5,8730711.625
"2019-04-07 00:00:00",1762.5,9083431.5
"2019-04-08 00:00:00",1850,9695073
"2019-04-09 00:00:00",1650,8614617
"2019-04-10 00:00:00",1850,9734071
"2019-04-11 00:00:00",1962.5,9967871.125
"2019-04-12 00:00:00",1887.5,9576250.125
"2019-04-13 00:00:00",1687.5,8599905
"2019-04-14 00:00:00",1525,7773473.999999999
"2019-04-15 00:00:00",1812.5,9373488.75
"2019-04-16 00:00:00",1812.5,9239291.25
"2019-04-17 00:00:00",1725,9045417
"2019-04-18 00:00:00",1862.5,9846441.5
"2019-04-19 00:00:00",1900,10022652
"2019-04-20 00:00:00",1637.5,8735718.625
"2019-04-21 00:00:00",2025,10725432.75
"2019-04-22 00:00:00",1675,8919375
"2019-04-23 00:00:00",1450,8090275
"2019-04-24 00:00:00",2037.5,11185610.125
"2019-04-25 00:00:00",1787.5,9796536.75
"2019-04-26 00:00:00",1887.5,9971587
"2019-04-27 00:00:00",1712.5,9015815.875
"2019-04-28 00:00:00",2037.5,10770388
"2019-04-29 00:00:00",2037.5,10716964.75
"2019-04-30 00:00:00",1750,9254875
"2019-05-01 00:00:00",2137.5,11506654.124999998
"2019-05-02 00:00:00",2300,12560277
"2019-05-03 00:00:00",1900,10961480
"2019-05-04 00:00:00",1650,9583827
"2019-05-05 00:00:00",1612.5,9334165.875
"2019-05-06 00:00:00",1887.5,10791894.5
"2019-05-07 00:00:00",1587.5,9420304.375
"2019-05-08 00:00:00",1900,11214674
"2019-05-09 00:00:00",1875,11409862.5
"2019-05-10 00:00:00",1562.5,9864500
"2019-05-11 00:00:00",1625,11048098.75
"2019-05-12 00:00:00",1975,14122395.5
"2019-05-13 00:00:00",2087.5,15257641.875
"2019-05-14 00:00:00",1900,15179803
"2019-05-15 00:00:00",1862.5,14941757.25
"2019-05-16 00:00:00",1825,14525193.25
"2019-05-17 00:00:00",1887.5,13728070.625
"2019-05-18 00:00:00",1912.5,14014379.25
"2019-05-19 00:00:00",2037.5,16192603.375
"2019-05-20 00:00:00",2012.5,15925415.625
"2019-05-21 00:00:00",1912.5,15186474
"2019-05-22 00:00:00",2087.5,16541851
"2019-05-23 00:00:00",1975,15159902.5
"2019-05-24 00:00:00",1912.5,15284489.625
"2019-05-25 00:00:00",1750,14064470
"2019-05-26 00:00:00",2062.5,16518150
"2019-05-27 00:00:00",2087.5,18274455.125
"2019-05-28 00:00:00",2050,17867041.5
"2019-05-29 00:00:00",2175,18853530.750000004
